,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,total_sqft,yr_sold,age,basement,distance_from_city,distance_from_airport
308,2015-02-28,550700.0,2,1.0,1010,5000,1.5,0.0,0,4.0,6.0,98105,6010,2015,112,0.0,7.375575632238106,25.078260431731483
315,2014-11-05,305000.0,4,2.25,1950,7700,1.0,0.0,0,3.0,8.0,98058,9650,2014,41,1.0,24.093305507605102,13.27700578092614
316,2015-04-08,487000.0,3,2.0,2590,14052,1.0,0.0,0,5.0,8.0,98133,16642,2015,72,1.0,14.190158880975831,32.55050701703787
319,2014-11-22,268750.0,4,1.0,800,8775,1.0,0.0,0,3.0,6.0,98166,9575,2014,77,0.0,14.225596382552492,4.802788917228911
320,2014-05-13,819900.0,5,2.75,3150,7119,2.0,0.0,0,3.0,9.0,98052,10269,2014,7,0.0,15.717673481411879,28.18389565687984
322,2014-07-21,230000.0,3,2.0,1450,11204,1.0,0.0,0,3.0,7.0,98001,12654,2014,17,0.0,38.747205130875074,20.310223221019342
323,2015-02-02,240000.0,3,1.75,1510,10248,1.0,0.0,0,3.0,7.0,98023,11758,2015,51,0.0,35.12034449085298,17.535172190663555
325,2015-03-11,240500.0,2,1.0,1240,12092,1.0,0.0,0,3.0,6.0,98146,13332,2015,98,1.0,12.544485550355342,6.920204567375618
328,2015-04-28,186375.0,3,1.0,1000,7636,1.0,0.0,0,2.0,7.0,98166,8636,2015,68,0.0,15.12897827184945,4.485384299911119
329,2014-07-25,790000.0,3,2.25,2370,10289,1.0,0.0,0,4.0,9.0,98005,12659,2014,43,1.0,12.800294641701795,19.38570594015609
332,2014-07-29,295000.0,3,2.0,1810,10530,1.0,0.0,2,3.0,8.0,98022,12340,2014,29,0.0,52.29947926743733,35.523383775421664
333,2015-04-08,640000.0,2,1.0,1070,5000,1.0,0.0,0,3.0,7.0,98103,6070,2015,96,0.0,6.517959563166861,24.884382300504498
335,2014-10-07,260000.0,4,2.5,1960,5238,2.0,0.0,0,3.0,7.0,98038,7198,2014,17,0.0,35.850297406756226,21.557461472561823
337,2014-07-22,791500.0,4,2.0,1510,3500,1.5,0.0,0,5.0,7.0,98103,5010,2014,109,0.0,8.099549731441092,26.53580165436183
342,2014-09-09,425000.0,3,1.75,2500,6840,1.0,0.0,0,3.0,8.0,98125,9340,2014,63,1.0,12.73971034850079,30.99596010853257
345,2014-07-23,165000.0,4,1.0,1000,7134,1.0,0.0,0,3.0,6.0,98178,8134,2014,77,0.0,14.960251429696973,6.9109082207980626
348,2014-10-21,206600.0,3,2.0,1390,13464,1.0,0.0,0,4.0,7.0,98030,14854,2014,33,0.0,30.32457849904603,13.557617957327466
349,2015-04-16,387000.0,4,1.75,2500,7690,1.0,0.0,0,3.0,7.0,98155,10190,2015,47,1.0,18.267205695205337,36.42389853928539
351,2014-09-22,855000.0,4,2.75,2270,10460,2.0,0.0,0,3.0,9.0,98040,12730,2014,55,0.0,10.003164155611877,14.286183312711117
352,2015-01-26,315000.0,3,1.0,1900,14400,1.0,0.0,0,4.0,7.0,98166,16300,2015,66,1.0,21.48236963474832,4.16340578989116
355,2014-06-04,375000.0,4,1.75,2200,7475,1.0,0.0,0,5.0,7.0,98118,9675,2014,65,1.0,8.32457546418342,11.170846691776118
356,2014-08-06,300000.0,4,2.5,1910,4862,2.0,0.0,0,3.0,7.0,98038,6772,2014,15,0.0,35.592359880280924,22.13706810890116
361,2014-08-28,380000.0,5,2.5,2760,11340,2.0,0.0,0,4.0,9.0,98059,14100,2014,42,0.0,20.601720128139895,12.626860018082965
362,2014-12-10,329500.0,4,2.5,1820,7912,2.0,0.0,0,3.0,7.0,98038,9732,2014,26,0.0,33.842671625041135,21.52768736693485
364,2014-09-17,795000.0,5,2.5,3040,9570,1.0,0.0,2,4.0,8.0,98006,12610,2014,54,1.0,13.686785096651086,17.00727402257987
369,2014-11-20,338000.0,4,3.0,2090,7500,1.0,0.0,0,3.0,7.0,98056,9590,2014,34,1.0,17.535140506691494,10.30023794775646
370,2014-12-04,280000.0,3,2.25,1430,7222,2.0,0.0,0,3.0,7.0,98056,8652,2014,27,0.0,15.305159164593816,11.262909208192127
372,2015-03-24,530000.0,4,2.25,2180,10754,1.0,0.0,0,5.0,7.0,98133,12934,2015,66,1.0,18.12831311609155,36.51861670412413
373,2014-12-23,380000.0,5,3.0,3450,9914,2.0,0.0,0,3.0,9.0,98023,13364,2014,16,0.0,36.31353921777931,18.322377566139927
374,2014-08-11,297000.0,3,2.25,1450,7562,2.0,0.0,0,3.0,7.0,98056,9012,2014,26,0.0,15.945943586174744,10.790748405920336
375,2014-05-20,730000.0,4,2.5,3230,7331,2.0,0.0,0,3.0,10.0,98075,10561,2014,16,0.0,27.51394714716492,29.281657174343742
377,2014-10-27,275000.0,3,3.0,1590,7750,1.0,0.0,0,3.0,7.0,98038,9340,2014,23,1.0,34.925195068997695,21.306497508484885
379,2015-04-21,435000.0,3,1.5,1300,3348,1.5,0.0,0,3.0,7.0,98144,4648,2015,116,0.0,2.7606327206920254,16.50183663011609
381,2014-08-05,950000.0,3,3.0,4040,14338,2.0,0.0,0,3.0,10.0,98077,18378,2014,34,1.0,24.459843460007583,36.316108042823195
383,2015-01-21,560000.0,4,2.25,2550,7800,1.0,0.0,0,3.0,8.0,98052,10350,2015,52,1.0,18.130626538907016,25.72735456470329
385,2014-11-11,799000.0,4,2.25,2510,11585,2.0,0.0,0,4.0,8.0,98040,14095,2014,51,0.0,10.535708156696796,12.952866770715337
386,2014-06-25,365500.0,3,2.0,1410,9600,1.0,0.0,0,4.0,7.0,98072,11010,2014,37,0.0,21.958316341247244,36.954822968681626
387,2014-05-15,252350.0,3,2.0,1650,7352,1.0,0.0,0,3.0,7.0,98058,9002,2014,41,1.0,20.532569649172714,10.159618823105477
388,2014-09-05,403950.0,4,2.5,2120,13780,2.0,0.0,0,3.0,8.0,98146,15900,2014,27,0.0,12.351757616008706,7.75903249961758
390,2014-12-10,345000.0,4,1.0,1550,7620,1.5,0.0,0,3.0,7.0,98106,9170,2014,63,0.0,8.88355555006914,10.135169443056801
391,2014-09-17,490000.0,3,2.75,1980,3128,2.0,0.0,0,4.0,9.0,98008,5108,2014,41,0.0,16.57257425453881,23.32673353357748
393,2014-05-12,927000.0,4,2.75,3300,12090,2.0,0.0,0,3.0,8.0,98004,15390,2014,67,0.0,9.092509708795568,21.585657335435574
395,2015-04-30,330000.0,2,1.0,1220,10000,1.0,0.0,0,5.0,7.0,98028,11220,2015,70,0.0,16.3218643053337,33.310702493989126
396,2015-03-09,530000.0,5,2.25,2720,8800,1.0,0.0,0,4.0,7.0,98008,11520,2015,62,1.0,16.312956284327594,21.97804317015103
398,2014-06-19,378750.0,3,2.5,2160,3000,1.5,0.0,0,3.0,7.0,98118,5160,2014,111,1.0,5.955014020979145,13.463494225083007
399,2014-06-19,269900.0,4,1.75,1530,8750,1.5,0.0,0,4.0,7.0,98058,10280,2014,52,0.0,21.576751534637772,10.952921869879676
400,2015-03-06,557000.0,3,3.5,1710,2096,2.0,0.0,0,3.0,8.0,98122,3806,2015,12,1.0,2.277366096959705,17.998902779110434
402,2015-04-22,352000.0,2,1.0,940,5000,1.0,0.0,0,4.0,7.0,98117,5940,2015,83,0.0,9.62948372452007,27.86363339805729
404,2014-06-18,322500.0,4,2.5,1820,6753,2.0,0.0,0,3.0,7.0,98038,8573,2014,26,0.0,33.690086709115306,21.312939037628198
406,2014-08-06,450000.0,3,2.0,1290,1213,3.0,0.0,0,3.0,8.0,98103,2503,2014,19,0.0,5.914177630309567,24.361348245207843
407,2015-04-17,278500.0,3,2.0,1570,5250,1.0,0.0,0,3.0,7.0,98092,6820,2015,22,0.0,34.25031633588093,16.525442834363623
408,2015-04-27,364950.0,4,2.5,1930,6957,2.0,0.0,0,3.0,8.0,98055,8887,2015,25,0.0,22.459449579607384,8.43553467368604
410,2015-03-18,268000.0,3,2.5,1550,8134,2.0,0.0,0,3.0,7.0,98031,9684,2015,29,0.0,25.12150735491025,9.409084518247168
413,2014-07-23,577500.0,3,2.5,2000,7251,2.0,0.0,0,3.0,9.0,98034,9251,2014,25,0.0,14.920600134419695,30.21978157058142
414,2015-02-12,339000.0,4,1.5,2390,7480,1.5,0.0,2,3.0,7.0,98178,9870,2015,100,0.0,14.12097594002554,8.750923302098718
417,2015-01-05,423000.0,4,2.25,2200,9351,1.0,0.0,0,5.0,7.0,98133,11551,2015,58,1.0,15.20133562798723,33.55917419875227
420,2014-12-03,482000.0,2,1.0,950,3960,1.0,0.0,0,3.0,7.0,98103,4910,2014,79,0.0,8.945179607548573,27.349217822042707
421,2014-07-30,625000.0,3,1.75,1600,9135,1.0,0.0,0,5.0,7.0,98006,10735,2014,65,0.0,12.355052940318158,17.023638039746157
422,2014-12-19,538000.0,3,2.5,2250,11632,2.0,0.0,0,3.0,8.0,98056,13882,2014,32,0.0,15.358101944587055,13.625752873622154
423,2015-01-07,380000.0,3,2.5,2280,10255,2.0,0.0,0,4.0,8.0,98058,12535,2015,35,0.0,23.395438802463666,10.632296655070821
424,2014-07-17,375000.0,2,1.0,940,5120,1.0,0.0,0,3.0,7.0,98122,6060,2014,111,0.0,2.0369193579448313,18.203401628035305
425,2015-04-03,245000.0,3,2.5,1530,8500,1.0,0.0,0,5.0,7.0,98038,10030,2015,24,1.0,35.157767357780976,21.39230357338228
428,2014-05-06,397000.0,4,2.0,1440,7680,1.0,0.0,0,3.0,7.0,98034,9120,2014,49,1.0,16.42822075815206,32.137438292691954
429,2015-05-12,365000.0,3,2.5,2200,4052,2.0,0.0,0,3.0,8.0,98058,6252,2015,15,0.0,22.441899245182075,9.330110304677156
430,2014-10-28,328500.0,4,3.0,2290,8250,2.0,0.0,0,3.0,9.0,98042,10540,2014,30,0.0,29.28844961667543,13.412544831383823
432,2014-07-22,1000000.0,4,2.5,2610,3277,1.5,0.0,0,5.0,8.0,98103,5887,2014,98,1.0,6.189216966565754,24.54572815865982
434,2014-09-19,525000.0,4,2.5,2450,5280,2.0,0.0,0,3.0,8.0,98011,7730,2014,17,0.0,20.172311207727915,37.11394119554796
435,2014-09-16,749000.0,4,2.5,1710,9627,1.0,0.0,0,3.0,9.0,98006,11337,2014,44,1.0,13.93814276352015,16.47442100605702
439,2014-09-16,578000.0,3,1.75,2120,10875,1.0,0.0,2,3.0,8.0,98146,12995,2014,43,1.0,12.080302446409606,9.030366939985322
440,2014-09-23,227950.0,3,1.5,1670,8230,1.0,0.0,0,5.0,7.0,98001,9900,2014,66,0.0,38.996916079875945,20.554495788448165
441,2014-07-22,196000.0,3,2.25,2070,11576,2.0,0.0,0,3.0,7.0,98001,13646,2014,46,0.0,29.983951156853546,11.550271500769698
442,2014-07-15,641000.0,2,1.0,1420,5332,1.0,0.0,0,3.0,8.0,98105,6752,2014,67,1.0,8.174997742789774,25.17755441743095
444,2014-08-19,205000.0,3,1.0,940,7980,1.0,0.0,0,4.0,7.0,98032,8920,2014,60,0.0,25.155650366860137,6.707177894998633
445,2014-12-02,400000.0,3,1.75,1920,9102,1.0,0.0,0,3.0,7.0,98072,11022,2014,52,0.0,24.56034490921692,37.694268447410245
446,2014-11-10,1030000.0,3,2.5,3545,9816,1.0,0.0,0,3.0,10.0,98027,13361,2014,15,1.0,20.209856957202152,20.760165400678183
447,2015-03-19,505000.0,3,2.0,1260,5460,1.0,0.0,0,3.0,7.0,98034,6720,2015,48,0.0,18.3171851704671,33.70032797618426
448,2014-10-09,475000.0,5,2.5,2340,7200,1.0,0.0,0,3.0,7.0,98034,9540,2014,45,1.0,15.584737702848361,31.528706604035527
449,2014-11-05,520000.0,3,2.25,2590,9263,1.0,0.0,0,5.0,8.0,98028,11853,2014,43,1.0,18.718854093607387,36.299043104907064
451,2014-12-31,333500.0,3,1.75,1220,9732,1.0,0.0,0,3.0,7.0,98011,10952,2014,55,0.0,20.5119246153964,37.260614832326546
453,2015-04-21,691100.0,3,2.75,2360,16117,1.0,0.0,0,4.0,8.0,98006,18477,2015,37,1.0,16.603545214654183,19.512762524457255
454,2014-10-14,811000.0,3,1.75,1870,9897,1.0,0.0,0,4.0,8.0,98040,11767,2014,60,0.0,10.68121974903456,13.339141111694133
455,2014-05-20,551000.0,3,2.5,2830,5802,2.0,0.0,0,3.0,9.0,98028,8632,2014,19,0.0,18.558514302628694,35.584523423246395
456,2015-01-08,496500.0,3,2.5,2260,3640,2.0,0.0,0,3.0,8.0,98072,5900,2015,26,0.0,19.46182352929227,34.217522582766065
459,2015-01-28,255000.0,3,1.75,1240,8659,1.0,0.0,0,5.0,7.0,98042,9899,2015,34,0.0,32.606625324016605,18.15216169472241
462,2014-11-04,230000.0,3,2.0,1510,3413,2.0,0.0,0,3.0,7.0,98031,4923,2014,35,0.0,27.200848498254707,11.677381108721749
466,2014-12-01,465000.0,3,1.75,1480,6360,1.0,0.0,0,3.0,7.0,98133,7840,2014,66,0.0,13.743001207987378,32.18532684655422
467,2014-10-15,325000.0,4,2.5,1850,7324,2.0,0.0,0,3.0,8.0,98042,9174,2014,23,0.0,31.504262935369017,16.761298190038872
469,2015-01-06,342500.0,3,2.5,1810,5192,2.0,0.0,0,3.0,8.0,98038,7002,2015,27,0.0,34.207025497293024,21.06776783145681
470,2014-06-23,290900.0,2,2.0,1610,17600,2.0,0.0,0,3.0,6.0,98178,19210,2014,90,0.0,14.569303147901621,5.377000164503314
471,2015-02-13,868700.0,3,4.25,3840,6161,2.0,0.0,0,3.0,10.0,98074,10001,2015,20,0.0,20.509030280627734,27.639132431158348
474,2014-08-11,859900.0,4,2.75,3390,6298,2.0,0.0,0,3.0,9.0,98074,9688,2014,9,0.0,20.560449356337394,24.301363492449365
475,2014-08-08,520000.0,4,2.25,1890,3006,2.0,0.0,0,3.0,7.0,98029,4896,2014,17,0.0,26.195283598851606,25.489022225267494
477,2014-09-01,438924.0,3,1.5,1050,4590,1.0,0.0,0,3.0,7.0,98115,5640,2014,71,1.0,10.16731803651739,27.878774638634873
479,2014-07-18,590000.0,4,2.75,2910,10650,1.0,0.0,2,3.0,8.0,98033,13560,2014,45,1.0,12.7542562977529,26.12758101844226
480,2014-11-04,378500.0,4,1.75,1700,8640,1.0,0.0,0,3.0,7.0,98006,10340,2014,65,1.0,14.074903585636093,18.57687602203304
481,2014-06-03,328500.0,3,2.5,1950,8130,2.0,0.0,0,4.0,9.0,98042,10080,2014,30,0.0,27.775111798962715,12.274422981949577
482,2015-03-25,849950.0,3,3.0,2990,9773,2.0,0.0,0,4.0,8.0,98005,12763,2015,47,0.0,12.42268128725421,23.270671567544706
483,2014-10-27,525000.0,3,1.5,1350,6000,1.0,0.0,2,3.0,7.0,98136,7350,2014,70,1.0,9.877944769412514,11.491302075807832
488,2014-12-16,699900.0,4,2.75,2810,7302,2.0,0.0,0,3.0,9.0,98075,10112,2014,18,0.0,26.85726286635333,29.834658498990436
490,2014-11-20,452000.0,4,1.5,1580,7350,1.0,0.0,0,4.0,7.0,98052,8930,2014,57,1.0,15.38816729640903,27.839466259326834
491,2015-02-05,370000.0,3,2.0,1680,5036,1.0,0.0,1,4.0,7.0,98055,6716,2015,33,0.0,18.68113397847883,9.301696053324884
492,2015-01-27,232000.0,3,1.75,1300,11230,1.0,0.0,0,5.0,7.0,98042,12530,2015,52,0.0,31.353188623383755,17.570765287574403
494,2014-06-14,397500.0,3,2.0,1510,6710,1.0,0.0,0,3.0,7.0,98034,8220,2014,48,1.0,15.247214196922439,31.308666702030976
495,2014-05-12,490000.0,2,2.5,1230,1391,2.0,0.0,0,3.0,8.0,98112,2621,2014,16,1.0,2.845461134145875,19.51963330614815
496,2015-01-28,725000.0,4,2.0,2110,4140,2.0,0.0,0,3.0,9.0,98116,6250,2015,95,1.0,4.737855088854219,16.830065558979285
498,2014-08-18,625000.0,2,1.5,1490,5750,1.5,0.0,0,4.0,7.0,98116,7240,2014,120,1.0,4.715142527501763,17.285708953136773
499,2014-11-06,437500.0,3,2.5,2120,4500,2.0,0.0,0,3.0,7.0,98065,6620,2014,20,0.0,35.15049760761513,33.160545516031334
501,2014-05-19,475000.0,2,1.0,1490,3825,1.0,0.0,0,3.0,7.0,98117,5315,2014,91,1.0,8.694269348324518,26.930275184027206
502,2014-05-02,342000.0,3,2.0,1930,11947,1.0,0.0,0,4.0,8.0,98042,13877,2014,54,0.0,30.1226524617925,14.15525552359881
504,2015-02-10,280000.0,3,1.5,1670,11610,1.0,0.0,0,4.0,7.0,98055,13280,2015,57,0.0,21.539839981159837,8.32425015101295
506,2014-05-27,529000.0,3,1.0,1210,3328,1.5,0.0,0,4.0,7.0,98107,4538,2014,96,0.0,7.505685319030796,25.898786117523883
507,2015-02-02,442000.0,3,1.0,1190,5100,1.0,0.0,0,4.0,7.0,98136,6290,2015,79,1.0,8.972852413896703,11.897306314744899
508,2014-05-08,615000.0,2,1.0,1540,6872,1.0,0.0,0,4.0,7.0,98119,8412,2014,74,0.0,5.0288606134295435,23.060554616141868
510,2015-05-05,585000.0,4,1.75,2430,7559,1.0,0.0,0,4.0,8.0,98052,9989,2015,39,1.0,20.98813737323362,33.974526153956326
511,2015-03-05,480000.0,4,2.5,2600,7787,2.0,0.0,0,3.0,8.0,98059,10387,2015,15,0.0,19.880828298042083,13.167916856657566
513,2014-11-05,290000.0,4,1.0,1330,8184,1.5,0.0,0,3.0,7.0,98133,9514,2014,71,0.0,14.0615638406054,32.48828106071867
514,2014-08-20,615000.0,3,1.75,1900,5000,1.0,0.0,0,5.0,7.0,98116,6900,2014,69,1.0,5.408389184401306,16.530053917666997
515,2015-03-11,300000.0,2,1.0,1100,7680,1.0,0.0,0,4.0,7.0,98133,8780,2015,70,0.0,15.103181551105193,33.493975463991006
517,2015-05-07,750000.0,3,2.5,2400,7745,2.0,0.0,0,3.0,9.0,98033,10145,2015,19,0.0,14.150105623706592,27.304054201623295
520,2015-03-25,288000.0,3,1.0,1190,7560,1.0,0.0,0,5.0,6.0,98058,8750,2015,62,0.0,21.00975662117704,9.415071353542078
521,2014-09-06,190000.0,2,1.0,630,6000,1.0,0.0,0,3.0,6.0,98178,6630,2014,77,0.0,14.989323841218223,8.508339903911889
522,2015-03-26,515000.0,5,3.0,2530,5105,1.0,0.0,0,3.0,8.0,98133,7635,2015,15,1.0,16.29534153544164,34.69138960934375
523,2014-11-05,235000.0,4,1.5,1690,11054,1.0,0.0,0,4.0,5.0,98055,12744,2014,90,0.0,18.10717271135464,7.001409554834634
524,2014-08-18,275000.0,2,1.0,940,5000,1.0,0.0,0,3.0,6.0,98126,5940,2014,69,0.0,10.353920856423246,9.95384613817511
526,2014-06-20,650000.0,4,2.5,3040,6587,2.0,0.0,0,3.0,7.0,98053,9627,2014,17,0.0,23.68715488243736,33.10531413493711
530,2015-04-29,270500.0,3,2.5,1780,7848,1.0,0.0,0,3.0,7.0,98038,9628,2015,42,1.0,34.55723154091995,20.638730199999646
531,2015-05-05,200000.0,2,1.5,1360,1898,2.0,0.0,0,3.0,7.0,98092,3258,2015,42,0.0,37.494817311328646,19.500286596464935
534,2015-02-18,204000.0,3,1.0,1040,7405,1.0,0.0,0,4.0,6.0,98010,8445,2015,49,0.0,40.62267587228971,25.78047819312833
535,2015-02-18,358000.0,3,2.25,1610,6655,2.0,0.0,0,4.0,7.0,98058,8265,2015,35,0.0,23.74710070938103,10.685706831870666
536,2015-05-01,452000.0,4,1.75,1570,8268,1.0,0.0,0,3.0,7.0,98011,9838,2015,41,0.0,17.70030514218434,33.57258069262315
537,2014-12-04,595000.0,2,2.0,1510,4000,1.0,0.0,0,4.0,7.0,98103,5510,2014,120,1.0,5.625435691695907,24.07392574142153
539,2015-03-10,346900.0,4,2.5,1970,5106,2.0,0.0,0,3.0,8.0,98055,7076,2015,21,0.0,20.18996120330957,7.289340460853721
541,2014-10-30,280000.0,4,2.5,1560,4350,2.0,0.0,0,3.0,7.0,98056,5910,2014,17,0.0,16.2057438665793,10.880848826939559
542,2014-10-13,318888.0,4,1.75,2320,12000,1.0,0.0,0,4.0,8.0,98032,14320,2014,47,1.0,27.386668262851565,8.944698972040943
546,2014-05-23,782000.0,4,2.5,2380,9614,2.0,0.0,0,4.0,10.0,98006,11994,2014,29,0.0,17.194760536575817,19.19387189819266
547,2015-03-19,259950.0,2,2.0,1070,649,2.0,0.0,0,3.0,9.0,98106,1719,2015,12,1.0,9.774068473949795,9.5880238540951
549,2014-05-28,215000.0,2,1.0,1320,8865,1.0,0.0,0,4.0,6.0,98168,10185,2014,77,0.0,12.843442839143513,5.708079658382949
550,2014-07-23,705000.0,3,1.75,2180,10221,1.0,0.0,2,4.0,7.0,98040,12401,2014,74,1.0,6.88232627679774,16.603827772980274
552,2015-05-08,451000.0,3,1.75,1790,9813,2.0,0.0,0,3.0,7.0,98155,11603,2015,71,0.0,15.82894275593192,33.944533726438195
553,2014-09-02,261000.0,2,1.0,750,8125,1.0,0.0,0,4.0,6.0,98055,8875,2014,77,0.0,18.22040891656791,8.435355330140716
554,2014-11-17,396000.0,3,1.5,1300,8280,1.0,0.0,0,5.0,7.0,98028,9580,2014,64,0.0,15.849050723606625,33.15387892207841
557,2014-07-15,238000.0,4,1.0,1400,7242,1.5,0.0,0,3.0,7.0,98188,8642,2014,61,0.0,19.630173888683686,1.3382271261553362
559,2014-10-27,331500.0,4,2.5,2050,10271,2.0,0.0,0,3.0,7.0,98042,12321,2014,22,0.0,33.5296216226471,19.26499043384843
562,2014-12-17,880000.0,3,2.5,2870,5163,2.0,0.0,0,3.0,9.0,98103,8033,2014,6,0.0,9.582962080136488,28.031438646099673
564,2014-12-16,638700.0,3,1.75,2080,9162,1.0,0.0,0,3.0,7.0,98005,11242,2014,60,1.0,12.79435936950936,18.60995531626187
566,2014-12-31,260000.0,3,1.0,1180,5350,1.5,0.0,0,4.0,6.0,98178,6530,2014,61,0.0,12.793328208150738,7.5434231156403335
570,2014-07-18,338900.0,4,2.5,1830,5612,2.0,0.0,0,3.0,7.0,98038,7442,2014,17,0.0,36.809793392228144,23.600334239908026
571,2015-01-23,720000.0,4,4.0,3200,7708,2.0,0.0,0,3.0,10.0,98075,10908,2015,16,0.0,27.522316168747714,29.24091236063675
572,2015-04-24,442000.0,5,3.0,2560,5445,1.5,0.0,0,4.0,7.0,98108,8005,2015,93,1.0,6.675012986719226,11.872669317715406
578,2015-01-27,530000.0,4,2.5,2320,5493,2.0,0.0,0,3.0,8.0,98028,7813,2015,16,0.0,19.949674788318113,36.98012791971429
579,2014-12-11,180000.0,3,1.0,1384,8960,1.0,0.0,0,4.0,6.0,98023,10344,2014,55,0.0,33.64689453137936,16.129969420072058
581,2014-08-21,264000.0,3,1.5,1820,10608,1.0,0.0,0,4.0,7.0,98003,12428,2014,58,0.0,30.24026695563595,11.888872770538265
583,2014-10-22,439000.0,4,2.25,2060,10070,2.0,0.0,0,3.0,7.0,98034,12130,2014,45,0.0,17.64735261444517,32.72764154189205
584,2014-11-17,268500.0,4,1.75,1420,7500,1.0,0.0,0,4.0,7.0,98031,8920,2014,39,1.0,25.774385835227704,10.491115057425528
586,2014-08-19,640000.0,3,2.5,2160,4000,1.5,0.0,0,3.0,8.0,98122,6160,2014,117,1.0,2.1461588271458862,17.890521437016513
587,2014-07-08,900000.0,3,2.5,3180,12600,2.0,0.0,0,4.0,11.0,98074,15780,2014,42,0.0,21.001440329095725,28.184184117778027
588,2014-09-30,370000.0,3,2.25,2110,13300,2.0,0.0,0,4.0,8.0,98038,15410,2014,35,0.0,33.34453427819635,19.815053691502808
593,2014-09-02,296000.0,4,2.5,1780,3600,2.0,0.0,0,3.0,7.0,98038,5380,2014,14,0.0,35.93214751084733,23.05787851852534
594,2015-02-13,360000.0,4,2.5,1840,9611,2.0,0.0,0,3.0,7.0,98178,11451,2015,24,0.0,13.916999566951418,6.998426851957202
595,2014-06-04,240500.0,3,1.75,1460,10584,1.0,0.0,0,3.0,7.0,98168,12044,2014,23,1.0,12.963765677337072,5.506402674117351
598,2014-10-17,515000.0,4,3.0,3590,8249,2.0,0.0,0,3.0,9.0,98023,11839,2014,23,0.0,35.94197958567132,17.909389685125976
602,2014-08-20,185000.0,3,1.75,1430,10816,2.0,0.0,0,3.0,7.0,98010,12246,2014,26,0.0,41.592378142401564,27.240933024635723
603,2014-08-25,460000.0,3,1.75,1440,7070,1.0,0.0,0,3.0,7.0,98052,8510,2014,40,0.0,18.44765130868913,30.89296607477891
604,2015-02-24,435500.0,3,2.25,1450,4789,2.0,0.0,0,3.0,7.0,98029,6239,2015,35,0.0,24.21518052907079,25.30028354674604
605,2015-04-08,469000.0,4,2.75,3550,13938,1.0,0.0,0,5.0,8.0,98188,17488,2015,54,1.0,20.710775168271038,2.492918399236047
606,2014-05-05,531000.0,2,3.0,1270,1175,2.0,0.0,0,3.0,8.0,98103,2445,2014,20,1.0,6.165517048930865,24.599939374106462
607,2015-02-06,443500.0,2,1.0,940,6804,1.0,0.0,0,3.0,7.0,98177,7744,2015,71,0.0,11.111276904927182,29.50948522169517
608,2014-11-26,223000.0,3,2.0,1670,6824,1.0,0.0,0,3.0,7.0,98042,8494,2014,30,1.0,32.79363418653848,18.46886709989636
613,2014-06-10,695000.0,3,2.75,2540,4694,2.0,0.0,0,3.0,9.0,98074,7234,2014,15,0.0,23.357195025598404,28.715898596454455
614,2014-06-17,242000.0,3,1.75,1280,7524,1.5,0.0,0,4.0,7.0,98031,8804,2014,32,0.0,26.011713710706843,10.041530038654498
615,2015-01-14,425000.0,3,2.25,1820,8814,1.0,0.0,0,3.0,7.0,98125,10634,2015,53,1.0,12.180759617540422,30.303703405071435
616,2015-05-06,525000.0,3,2.25,1490,9414,2.0,0.0,0,3.0,7.0,98052,10904,2015,39,0.0,18.67353735491704,30.27339002681346
617,2014-09-22,485000.0,3,2.5,1880,5502,2.0,0.0,0,3.0,8.0,98029,7382,2014,32,0.0,24.073958616567783,25.7399731867831
620,2015-04-15,260000.0,3,2.5,1920,7415,2.0,0.0,0,3.0,7.0,98031,9335,2015,31,0.0,25.979871891482517,10.844991138121964
621,2014-06-23,577000.0,3,2.5,2060,5750,1.0,0.0,0,3.0,7.0,98116,7810,2014,44,1.0,6.179139757716478,15.28037873222751
622,2014-10-21,200000.0,3,1.5,1210,10588,1.0,0.0,0,4.0,7.0,98002,11798,2014,62,0.0,36.78931916214154,18.597110205806107
624,2014-05-21,325000.0,3,1.0,990,6750,1.0,0.0,0,4.0,6.0,98133,7740,2014,73,0.0,11.61531762917991,29.96836727102654
625,2014-08-14,289500.0,3,1.0,960,6400,1.0,0.0,0,4.0,6.0,98178,7360,2014,76,1.0,14.386122392303415,7.492063730331221
626,2014-08-08,559950.0,3,2.5,1660,1458,3.0,0.0,0,3.0,9.0,98144,3118,2014,6,0.0,2.998410089009033,16.017495751650845
627,2015-04-06,1040000.0,3,1.75,1900,9375,1.0,0.0,1,4.0,8.0,98115,11275,2015,79,1.0,9.457451200462549,26.596302246761663
628,2014-10-09,543500.0,3,2.25,1270,2790,1.0,0.0,0,3.0,7.0,98199,4060,2014,50,1.0,7.192471870828015,24.87013602926534
630,2014-05-23,218000.0,3,1.0,960,9633,1.0,0.0,0,5.0,6.0,98022,10593,2014,38,0.0,52.31795570224888,35.71039272120578
632,2014-12-12,426700.0,3,1.75,2080,7700,1.0,0.0,0,5.0,7.0,98056,9780,2014,52,1.0,14.150518708502023,13.972305533542896
633,2014-09-12,650000.0,3,2.5,2690,11575,1.0,0.0,3,3.0,8.0,98028,14265,2014,63,0.0,17.695875139600865,35.31715841966555
636,2014-08-15,214000.0,3,1.0,1200,8316,1.0,0.0,0,4.0,6.0,98002,9516,2014,67,0.0,33.029729685766334,14.988326185835087
