,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Age_of_House,Years_last_renovation,basement,distance_from_seattle,distance_from_bellevue,distance_from_a_city,distance_from_airport
137,4027700812,2014-05-29,452000.0,4,2.25,2590,10002,0.0,0.0,1340,1250.0,1968,1968,98028,47.7689,-122.266,1550,10436,52,52,True,18.612214525850813,18.280945399431136,18.280945399431136,36.253576679023524
138,3992700335,2014-07-07,382500.0,2,1.0,1190,4440,0.0,0.0,1190,0.0,1981,1981,98125,47.7135,-122.287,1060,5715,39,39,False,12.264079552920899,13.155236504314944,12.264079552920899,30.01878840514367
139,2767603505,2014-05-07,519950.0,3,2.25,1170,1249,0.0,0.0,1170,0.0,2014,2014,98107,47.6722,-122.381,1350,1310,6,6,False,7.91538795708008,15.148699268880764,7.91538795708008,26.096538708703957
140,4232901525,2014-06-27,665000.0,2,1.0,1110,3200,0.0,0.0,1110,0.0,1925,1925,98119,47.6338,-122.35799999999999,1170,3600,95,95,False,3.3371361674003466,12.067638451325628,3.3371361674003466,21.56035368123377
141,1777500060,2014-07-08,527700.0,5,2.5,2820,9375,0.0,0.0,1550,1270.0,1968,1968,98006,47.5707,-122.12799999999999,2820,9375,52,52,True,16.07069555848704,7.0077231557236574,7.0077231557236574,19.224612523466476
142,1432900240,2015-05-08,205000.0,3,1.0,1610,8579,0.0,0.0,1010,600.0,1962,1962,98058,47.4563,-122.171,1610,8579,58,58,True,20.879303665274747,17.266094139777415,17.266094139777415,9.920344532387576
143,6140100875,2015-04-15,420000.0,3,1.0,1060,8097,0.0,0.0,940,120.0,1923,1923,98133,47.7144,-122.351,1560,7940,97,97,True,11.881508790064203,16.130637762152446,11.881508790064203,30.325087076865827
144,6071600370,2015-02-27,500000.0,4,2.25,2030,8517,0.0,0.0,1380,650.0,1961,1961,98006,47.5495,-122.17399999999999,2230,8824,59,59,True,13.720092108861635,7.05441956546063,7.05441956546063,15.182087461152912
145,1526069017,2014-12-03,921500.0,4,2.5,3670,315374,0.0,0.0,3670,0.0,1994,1994,98077,47.7421,-122.02600000000001,2840,87991,26,26,False,27.51667069198963,19.623385850519238,19.623385850519238,39.08288213667123
146,809001525,2014-06-25,890000.0,4,1.0,2550,4000,0.0,0.0,2370,180.0,1905,1905,98109,47.6354,-122.353,2200,4000,115,115,True,3.3235966908599597,11.742885944021182,3.3235966908599597,21.664901933409773
147,3224079105,2014-08-06,430000.0,2,2.5,2420,60984,0.0,0.0,2420,0.0,2007,2007,98027,47.5262,-121.943,1940,193842,13,13,False,30.777676417813403,21.46529926628847,21.46529926628847,28.457102198359056
148,8075400570,2014-10-30,258000.0,5,2.0,2260,12500,0.0,0.0,1130,1130.0,1960,1960,98032,47.3887,-122.286,1360,18000,60,60,True,24.649145076695696,25.453233869735264,24.649145076695696,6.207467118467313
149,1994200024,2014-11-04,511000.0,3,1.0,1430,3455,0.0,0.0,980,450.0,1947,1947,98103,47.6873,-122.336,1450,4599,73,73,True,8.810997561728234,13.255076984008051,8.810997561728234,27.209302983346735
150,3362900810,2014-08-20,532170.0,3,2.0,1360,3090,0.0,0.0,1360,0.0,1990,1990,98103,47.6838,-122.353,1500,3090,30,30,False,8.527005976904645,14.021873825457412,8.527005976904645,26.974380318419577
151,1324300398,2015-04-09,560000.0,3,1.0,1110,5000,0.0,0.0,1110,0.0,1947,1947,98107,47.655,-122.359,1420,5000,73,73,False,5.5180448294153495,12.851271715327663,5.5180448294153495,23.888198684309337
153,7855801670,2015-04-01,2250000.0,4,3.25,5180,19850,0.0,3.0,3540,1640.0,2006,2006,98006,47.562,-122.162,3160,9750,14,14,True,13.950303525252012,6.107758787772293,6.107758787772293,16.828298047951726
154,7920100045,2014-05-16,350000.0,1,1.0,700,5100,0.0,0.0,700,0.0,1942,1942,98115,47.678999999999995,-122.3,1010,5100,78,78,False,8.316238628393817,10.651146513224065,8.316238628393817,26.165148211764077
155,8960000030,2014-07-28,215000.0,3,1.0,1180,7669,0.0,0.0,1180,0.0,1967,1967,98058,47.4479,-122.176,1190,7669,53,53,False,21.42925572960541,18.150071572306196,18.150071572306196,9.455988310475714
156,6388930390,2014-11-20,650000.0,5,3.5,3960,25245,0.0,0.0,2500,1460.0,1996,1996,98056,47.525,-122.17200000000001,2640,13675,24,24,True,15.322336735082422,9.728213034002463,9.728213034002463,13.294420884185419
157,8731900200,2014-08-07,320000.0,4,2.75,2640,7500,0.0,0.0,1620,1020.0,1967,1967,98023,47.3135,-122.369,1980,7875,53,53,True,32.82635411245294,35.33131269536753,32.82635411245294,15.314042761918037
158,8029200135,2014-11-13,247000.0,3,2.0,1270,7198,0.0,0.0,1270,0.0,1916,2013,98022,47.2086,-121.99600000000001,1160,7198,104,7,False,51.19205918844093,47.226432353086416,47.226432353086416,34.80970749499332
159,1081200350,2014-10-03,320000.0,4,1.75,1760,11180,0.0,0.0,1760,0.0,1968,1968,98059,47.4715,-122.118,1730,11180,52,52,False,22.260747232478693,16.632433317243123,16.632433317243123,14.144675568757945
160,84000105,2014-05-07,255000.0,5,2.25,2060,8632,0.0,0.0,1030,1030.0,1962,1962,98146,47.4877,-122.335,1010,11680,58,58,True,13.36980164526567,16.95147518111948,13.36980164526567,5.508947293912545
161,3756500060,2015-03-09,438000.0,3,1.75,1780,9660,0.0,0.0,1780,0.0,1962,1962,98034,47.7171,-122.193,1200,9660,58,58,False,16.129535096521245,11.873400067884925,11.873400067884925,31.471003166338885
162,7215720160,2015-03-04,900000.0,3,2.5,3400,16603,0.0,0.0,3400,0.0,2000,2000,98075,47.6012,-122.023,3400,12601,20,20,False,23.401450290962632,13.351142085818443,13.351142085818443,27.280253344575403
163,3574800520,2014-06-20,441000.0,3,2.75,1910,7280,0.0,0.0,1160,750.0,1979,1979,98034,47.7319,-122.22399999999999,1710,8152,41,41,True,16.085136673084435,13.616466048208611,13.616466048208611,32.567707312558
164,2617300160,2014-08-12,420000.0,3,2.0,2020,38332,0.0,0.0,1010,1010.0,1975,1975,98027,47.4582,-122.023,2110,36590,45,45,True,28.735072184615667,21.533042190478035,21.533042190478035,21.00311485039475
165,2558660270,2014-12-08,370000.0,3,1.75,1580,7000,0.0,0.0,1180,400.0,1976,1976,98034,47.7209,-122.16799999999999,1640,7500,44,44,True,17.71677071839423,12.522853215234276,12.522853215234276,32.40845148842035
166,2009000370,2015-02-19,269950.0,2,1.75,1340,7250,0.0,0.0,700,640.0,1949,1949,98198,47.408,-122.32700000000001,1830,9750,71,71,True,22.234920085137873,24.406510833039825,22.234920085137873,4.385495729047736
167,1836980160,2015-03-24,807100.0,4,2.5,2680,4499,0.0,0.0,2680,0.0,1999,1999,98006,47.565,-122.125,2920,4500,21,21,False,16.46149575938984,7.589362095100604,7.589362095100604,18.921618153162512
168,3261020370,2014-06-05,653000.0,3,2.5,2680,9750,0.0,0.0,1610,1070.0,1979,1979,98034,47.7028,-122.23100000000001,2480,8750,41,41,True,13.105126575069788,10.518227329011633,10.518227329011633,29.292597506146556
170,4330600435,2015-03-16,284000.0,3,1.75,1560,21000,0.0,0.0,1560,0.0,1954,1954,98166,47.4776,-122.337,1070,7920,66,66,False,14.492811702860212,17.952130549816644,14.492811702860212,4.622852874544211
171,9542800700,2015-01-02,272000.0,3,1.75,2160,7140,0.0,0.0,1670,490.0,1978,1978,98023,47.3026,-122.374,1930,7350,42,42,True,34.06425220088647,36.5973554274768,34.06425220088647,16.581817461427732
173,1762600070,2015-01-16,917500.0,4,2.5,3880,35003,0.0,0.0,2570,1310.0,1984,1984,98033,47.6477,-122.182,3740,35230,36,36,True,12.289569848566797,4.376899418219811,4.376899418219811,24.397630361764232
174,1687900520,2014-09-29,673000.0,4,2.25,2590,8190,0.0,0.0,2590,0.0,1980,1980,98006,47.5619,-122.125,2260,8335,40,40,False,16.56524630666407,7.822611228338661,7.822611228338661,18.677737663980086
175,7234600798,2015-02-10,425000.0,3,2.5,1120,1100,0.0,0.0,820,300.0,2008,2008,98122,47.6106,-122.31,1590,1795,12,12,True,1.9072667117152777,8.190252240294642,1.9072667117152777,18.57444234882153
176,3881900445,2014-07-09,399950.0,5,2.75,1970,5400,0.0,0.0,1320,650.0,1986,1986,98144,47.5868,-122.30799999999999,1280,2150,34,34,True,3.114680648326907,8.45825709918723,3.114680648326907,15.926229280562822
177,2254502445,2014-05-30,385000.0,3,1.0,1220,4800,0.0,0.0,1220,0.0,1901,1901,98122,47.6101,-122.307,1200,4800,119,119,False,2.122948046441538,7.965562406869753,2.122948046441538,18.512670680942904
178,5437810320,2014-11-17,269950.0,3,1.5,1950,7560,0.0,2.0,1320,630.0,1975,1975,98022,47.1976,-121.999,1950,8941,45,45,True,52.14695700095643,48.31289519411414,48.31289519411414,35.59202772145876
180,3830630310,2014-07-25,260000.0,3,2.5,1670,5797,0.0,0.0,1670,0.0,1988,1988,98030,47.3505,-122.179,1670,6183,32,32,False,30.926527371794393,28.924819478387295,28.924819478387295,13.857915506304176
181,8123100045,2015-04-14,470000.0,4,3.0,2380,5125,0.0,0.0,1680,700.0,1925,1925,98126,47.5384,-122.376,1410,5375,95,95,True,8.31944632499927,15.386233919641995,8.31944632499927,11.927510027758744
183,6661200320,2014-07-23,163500.0,2,1.5,1050,3419,0.0,0.0,1050,0.0,1996,1996,98038,47.3848,-122.039,1050,3417,24,24,False,33.31238462540287,27.85162749564536,27.85162749564536,20.802212483076126
184,11510310,2014-09-05,835000.0,4,2.75,3130,13412,0.0,0.0,2140,990.0,1993,1993,98052,47.6993,-122.102,2260,9984,27,27,True,20.187581287895284,12.336925234716658,12.336925234716658,32.12172162025208
185,825059270,2014-11-21,1100000.0,5,3.0,4090,12850,0.0,2.0,2090,2000.0,1986,1986,98033,47.6627,-122.18799999999999,2540,10270,34,34,True,12.58461830253619,5.891254307406956,5.891254307406956,25.802270233634758
186,8731951370,2015-04-15,269000.0,4,1.75,1490,10000,0.0,0.0,1100,390.0,1969,1969,98023,47.3099,-122.37899999999999,2190,8910,51,51,True,33.29113689131217,35.978269159265786,33.29113689131217,15.95108756181766
187,1954440060,2014-05-05,560000.0,3,2.5,1900,8744,0.0,0.0,1900,0.0,1987,1987,98074,47.62,-122.04299999999999,2030,8744,33,33,False,21.9272600677619,11.859832558757574,11.859832558757574,27.58849671018593
189,1115810060,2014-12-05,585188.0,3,2.25,2230,10026,0.0,0.0,1430,800.0,1975,1975,98052,47.6647,-122.15299999999999,2230,9340,45,45,True,15.024932871106735,7.013124141736753,7.013124141736753,26.9864625276771
190,9477200200,2014-08-18,305000.0,3,1.75,1650,9480,0.0,0.0,1220,430.0,1977,1977,98034,47.726000000000006,-122.191,1540,8400,43,43,True,16.979580094769158,12.868895386561041,12.868895386561041,32.46512930306341
191,1432600560,2014-11-05,166950.0,3,1.0,1190,8820,0.0,0.0,1190,0.0,1959,1959,98058,47.4616,-122.184,1230,7980,61,61,False,19.83289776544245,16.580241161138648,16.580241161138648,9.066001679099045
192,2287000060,2014-09-12,799000.0,3,2.5,2140,9897,0.0,0.0,2140,0.0,1959,1959,98040,47.5505,-122.219,2680,10083,61,61,False,10.801715625583729,6.794242208128274,6.794242208128274,13.407978873605536
193,3663500060,2014-06-25,400000.0,3,2.5,2180,7508,0.0,0.0,1420,760.0,1962,1962,98133,47.7606,-122.336,1900,7818,58,58,True,16.956362204024963,19.523215656220742,16.956362204024963,35.32649714475869
194,3996900125,2014-12-01,230000.0,3,1.0,1060,10228,0.0,0.0,1060,0.0,1948,1948,98155,47.7481,-122.3,1570,10228,72,72,False,15.787982559875202,17.01315136165686,15.787982559875202,33.84382614976877
195,7796450200,2014-05-15,256883.0,3,2.5,1690,5025,0.0,0.0,1690,0.0,2003,2003,98023,47.2779,-122.34700000000001,2550,5001,17,17,False,36.69462286594437,38.54850139451739,36.69462286594437,18.721164837969464
196,7549802535,2014-11-11,423000.0,4,2.0,1970,6480,0.0,0.0,1130,840.0,1920,1920,98108,47.5511,-122.31200000000001,1500,6480,100,100,True,6.558559986168554,10.631449044796787,6.558559986168554,11.97714077554004
198,2824079053,2015-01-13,440000.0,3,2.5,1910,66211,0.0,0.0,1910,0.0,1997,1997,98024,47.5385,-121.911,2330,67268,23,23,False,32.72461310087227,23.13889737702879,23.13889737702879,31.173808532970114
199,1222069094,2014-10-14,385000.0,3,1.75,1350,155073,0.0,0.0,1350,0.0,1969,1969,98038,47.4058,-121.994,1560,50965,51,51,False,34.07049604643765,27.522732076606175,27.522732076606175,23.50785713318132
201,2222059065,2014-11-12,297000.0,3,2.5,1940,14952,0.0,0.0,1940,0.0,1994,1994,98042,47.3777,-122.165,2030,10450,26,26,False,28.60562368249907,25.994751649480133,25.994751649480133,12.615862190091558
202,7551300060,2014-07-16,470000.0,3,1.0,1010,5000,0.0,0.0,1010,0.0,1952,1952,98107,47.675,-122.39399999999999,1680,5000,68,68,False,8.649622896284795,16.157790961999275,8.649622896284795,26.636203008967946
203,100600550,2014-08-04,226500.0,3,1.5,1300,7370,0.0,0.0,900,400.0,1976,1976,98023,47.3025,-122.37,1430,7500,44,44,True,34.05090450541792,36.50190766197258,34.05090450541792,16.49599750243575
204,3211100860,2015-03-03,274250.0,3,1.0,910,8450,0.0,0.0,910,0.0,1962,1962,98059,47.4787,-122.15799999999999,1400,8040,58,58,False,19.57329447293825,14.97879902711771,14.97879902711771,11.478395175473896
205,3456000310,2014-08-04,840000.0,4,1.75,2480,11010,0.0,0.0,1630,850.0,1966,1966,98040,47.5378,-122.219,2770,10744,54,54,True,11.69301772325613,8.18139424404094,8.18139424404094,12.174885851204232
206,9526600140,2014-09-19,677900.0,3,2.5,2440,4587,0.0,0.0,2440,0.0,2010,2010,98052,47.7073,-122.11399999999999,2750,4587,10,10,False,19.894075104488046,12.573404096630231,12.573404096630231,32.511109151233995
207,7465900060,2015-02-05,425000.0,3,1.0,1010,5864,0.0,0.0,1010,0.0,1915,1915,98116,47.5733,-122.381,1290,5000,105,105,False,5.165191644585962,14.128287964960231,5.165191644585962,15.600457063136298
208,1222000055,2014-11-23,180250.0,2,0.75,900,9600,0.0,0.0,900,0.0,1941,1941,98166,47.4604,-122.339,1250,14280,79,79,False,16.406031959622442,19.633190900508076,16.406031959622442,3.3735835330302915
209,6300000550,2014-07-17,464000.0,6,3.0,2300,3404,0.0,0.0,1600,700.0,1920,1994,98133,47.7067,-122.34299999999999,1560,1312,100,26,True,10.98226524484241,15.10134066758118,10.98226524484241,29.40678967835612
211,1025049114,2014-07-17,625504.0,3,2.25,1270,1566,0.0,0.0,1060,210.0,2014,2014,98105,47.6647,-122.28399999999999,1160,1327,6,6,True,7.373007860101664,8.681401520312708,7.373007860101664,24.61142263028337
212,8677300550,2014-05-15,592500.0,4,2.5,2240,12032,0.0,0.0,2240,0.0,1983,1983,98074,47.6143,-122.01700000000001,2520,12368,37,37,False,23.84600272551287,13.766848078274265,13.766848078274265,28.57023007519608
213,4014400292,2015-01-14,465000.0,3,2.5,2714,17936,0.0,0.0,2714,0.0,2005,2005,98001,47.3185,-122.275,2590,18386,15,15,False,32.48815490978975,32.91207313859133,32.48815490978975,14.039791628808553
214,1102000196,2014-05-27,477000.0,4,2.75,1720,6270,0.0,0.0,1720,0.0,1978,1978,98118,47.5458,-122.26799999999999,2130,8700,42,42,False,8.552685734954578,8.773189876890173,8.552685734954578,11.640629255890682
215,257000138,2015-01-15,280000.0,2,1.0,850,16400,0.0,0.0,850,0.0,1923,1923,98168,47.4889,-122.29899999999999,1100,14459,97,97,False,13.511565246780902,15.382326537431025,13.511565246780902,5.043925322379321
217,1909600046,2014-07-03,445838.0,3,2.5,2250,5692,0.0,0.0,2250,0.0,2000,2000,98146,47.5133,-122.37899999999999,1320,5390,20,20,False,11.026312723696487,17.180927586458047,11.026312723696487,9.686395219078584
218,1250202145,2014-08-28,1070000.0,2,2.25,3900,14864,0.0,3.0,1950,1950.0,1947,1947,98144,47.5884,-122.291,2580,5184,73,73,True,3.9628108124129477,7.195401669193539,3.9628108124129477,16.11678353537516
219,7611200125,2014-10-23,467000.0,2,1.5,1320,10800,0.0,0.0,1320,0.0,1947,1947,98177,47.7145,-122.367,2120,12040,73,73,False,12.070842812491959,16.995085445474874,12.070842812491959,30.505585932500093
220,5611500140,2014-08-22,686000.0,4,2.5,2760,6440,0.0,0.0,2760,0.0,1999,1999,98075,47.5836,-122.02600000000001,3070,8127,21,21,False,23.326613261988296,13.423539452173006,13.423539452173006,25.889916271614243
221,7138000260,2014-06-05,279950.0,3,2.0,1750,9750,0.0,0.0,1350,400.0,1961,1961,98198,47.398,-122.29899999999999,1900,10125,59,59,True,23.495121682309208,24.727821765487004,23.495121682309208,5.065251488438014
222,626059335,2014-09-04,527000.0,4,2.25,2330,19436,0.0,0.0,2330,0.0,1987,1987,98011,47.7663,-122.215,1910,10055,33,33,False,19.753583196009462,17.35994995126637,17.35994995126637,36.44904326882837
223,1922059282,2014-09-18,325000.0,3,2.25,2220,16020,0.0,0.0,1780,440.0,1966,1966,98030,47.3758,-122.21700000000001,2080,9583,54,54,True,27.2875005991116,26.096306472454646,26.096306472454646,9.8595096615685
224,705700390,2014-09-03,328000.0,3,2.25,2020,8379,0.0,0.0,2020,0.0,1994,1994,98038,47.3828,-122.023,2020,8031,26,26,False,34.288155339863835,28.592257723502442,28.592257723502442,22.015347687879853
225,7454001200,2014-06-04,390000.0,3,2.25,1250,7500,0.0,0.0,1250,0.0,1942,1942,98146,47.5123,-122.37299999999999,1280,7392,78,78,False,11.00799231672618,16.904652862456306,11.00799231672618,9.331891546521597
228,722059070,2015-01-15,235000.0,3,1.0,1430,15246,0.0,0.0,980,450.0,1961,1961,98031,47.4075,-122.214,1960,13068,59,59,True,24.066832922939064,22.567013529090556,22.567013529090556,7.7121613804579265
229,7202340400,2015-03-03,516500.0,3,2.5,1480,4729,0.0,0.0,1480,0.0,2004,2004,98053,47.6794,-122.03399999999999,2250,4729,16,16,False,23.902919044960353,14.647397858083213,14.647397858083213,33.01163989841963
230,8096000060,2015-04-13,655000.0,2,1.75,1450,15798,1.0,4.0,1230,220.0,1915,1978,98166,47.4497,-122.375,2030,13193,105,42,True,17.844630490427278,22.133614385110892,17.844630490427278,5.553937004807568
231,2424000060,2014-06-16,500000.0,4,2.75,2280,15347,0.0,0.0,2280,0.0,1960,1960,98059,47.5218,-122.164,2280,15347,60,60,False,16.01587182115619,10.220165653515688,10.220165653515688,13.509170965818765
232,9264902050,2014-11-21,315000.0,6,2.75,2940,7350,0.0,0.0,1780,1160.0,1978,1978,98023,47.3103,-122.339,2120,8236,42,42,True,33.08464431246658,34.92810518299048,33.08464431246658,15.071241606996074
233,943100260,2014-11-20,213000.0,2,1.0,1000,10200,0.0,0.0,1000,0.0,1961,1961,98024,47.5687,-121.899,1150,13702,59,59,False,32.98068136972187,23.07915966373042,23.07915966373042,33.27220843282172
234,3677400445,2014-09-02,475000.0,3,1.5,2480,5280,0.0,0.0,1620,860.0,1947,1947,98108,47.5575,-122.303,2090,4800,73,73,True,6.1091950719619605,9.661901064856096,6.1091950719619605,12.663551365796476
235,1762600320,2014-06-10,1030000.0,5,4.0,3760,28040,0.0,0.0,3760,0.0,1983,1983,98033,47.6489,-122.18299999999999,3430,35096,37,37,False,12.268332124249383,4.480761532118792,4.480761532118792,24.494284686540283
236,4058000060,2015-04-09,416000.0,3,2.0,2220,94300,0.0,0.0,1640,580.0,1976,1976,98010,47.3459,-121.95,2070,80100,44,44,True,41.05224921530739,34.90338849492827,34.90338849492827,28.592642394119583
237,7228500560,2015-03-20,410000.0,4,1.0,1970,4740,0.0,0.0,1670,300.0,1904,2005,98122,47.6136,-122.303,1510,4740,116,15,True,2.4885294231660664,7.673934260337032,2.4885294231660664,18.897537927925217
238,326069104,2014-07-01,800000.0,3,3.5,3830,221284,0.0,0.0,3530,300.0,1993,1993,98077,47.7641,-122.023,2920,148539,27,27,True,29.08960650363409,21.644121772322833,21.644121772322833,41.28949512676795
239,5152100060,2014-05-29,472000.0,6,2.5,4410,14034,0.0,2.0,2350,2060.0,1965,1965,98003,47.3376,-122.324,2600,13988,55,55,True,30.06137988903548,31.696243080297506,30.06137988903548,11.892627056660489
240,3584000310,2014-12-08,225000.0,3,1.75,1430,8505,0.0,0.0,1430,0.0,1968,1968,98003,47.3173,-122.319,1190,8640,52,52,False,32.328339709373,33.7596598099239,32.328339709373,14.089651430451775
241,8150100045,2014-10-01,210000.0,2,1.0,830,6000,0.0,0.0,830,0.0,1940,1940,98126,47.5308,-122.376,830,4960,80,80,False,9.110119926832029,15.842502894398788,9.110119926832029,11.188343322318238
242,1868901275,2015-01-27,455000.0,2,1.0,1430,5000,0.0,0.0,1430,0.0,1925,1925,98115,47.6727,-122.29899999999999,1450,3750,95,95,False,7.681502930105142,10.107349117529276,7.681502930105142,25.465544956887147
243,6131600075,2015-04-27,225000.0,3,1.0,1300,8316,0.0,0.0,1300,0.0,1954,1954,98002,47.3221,-122.21600000000001,1260,8316,66,66,False,33.00927614669918,32.05560284599292,32.05560284599292,14.95574666663808
244,9468200125,2014-08-26,480000.0,2,1.0,1030,3060,0.0,2.0,790,240.0,1918,1918,98103,47.6779,-122.353,1390,3060,102,102,True,7.880135511231612,13.651328456766743,7.880135511231612,26.325651778469386
245,8029510030,2015-02-12,363000.0,3,2.5,2740,11872,0.0,0.0,2740,0.0,1990,1990,98023,47.3076,-122.395,2570,10377,30,30,False,33.68476335200476,36.67744625110582,33.68476335200476,16.660154536282135
246,2025069065,2014-09-29,2400000.0,4,2.5,3650,8354,1.0,4.0,1830,1820.0,2000,2000,98074,47.6338,-122.072,3120,18841,20,20,True,19.918921998832957,9.983131902067665,9.983131902067665,27.27305345375004
